F/L/Sex,ID,TrialType,Trial#,RunPosition#,Run#,ConditionType,Condition,RT,Error,TotalError,RepeatedError,Target,Globality,RunType,StimuliType
MLF,13,Experiment,604,2,87,Critical,Local Incongruent,520,0,42,0,A,Local,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,638,1,92,Critical,Local Congruent at 2,520,0,43,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
MLF,13,Experiment,665,7,95,Control,Global Multiple Incongruent,520,0,43,0,A,Global,Multiple Congruent until P2,Congruent Stimuli with Target
MLF,13,Experiment,683,4,98,Control,Local All Random,520,0,44,0,K,Local,All Random,Congruent Stimuli with Target
MLF,13,Experiment,689,3,99,Critical,Global Congruent at 2,520,0,44,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
MLF,13,Experiment,690,4,99,Critical,Global Congruent at 2,520,0,44,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
MLF,13,Experiment,693,7,99,Critical,Global Congruent at 2,520,0,44,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
MLF,13,Experiment,699,6,100,Control,Global Multiple Incongruent,520,1,45,1,U,Global,Multiple Congruent until P2,Incongruent Stimuli without Target
MLF,13,Experiment,700,7,100,Control,Global Multiple Incongruent,520,0,45,0,U,Global,Multiple Congruent until P2,Incongruent Stimuli with Target
MLF,13,Experiment,718,4,103,Critical,Local Congruent at 6,520,0,45,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
MLF,13,Experiment,730,2,105,Control,Global Multiple Absent,520,0,45,0,A,Global,6 Absent,Incongruent Stimuli without Target
MLF,13,Experiment,737,2,106,Critical,Global Incongruent,520,0,45,0,K,Global,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,740,5,106,Critical,Global Incongruent,520,0,45,0,K,Global,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,743,1,107,Control,Global Multiple Absent,520,0,45,0,U,Global,5 Absent,Random Stimuli
MLF,13,Experiment,753,4,108,Control,Local All Random,520,0,45,0,A,Local,All Random,Congruent Stimuli with Target
MLF,13,Experiment,766,3,110,Control,Global Multiple Absent,520,0,45,0,E,Global,7 Absent,Random Stimuli
MLF,13,Experiment,768,5,110,Control,Global Multiple Absent,520,0,45,0,E,Global,7 Absent,Random Stimuli
MLF,13,Experiment,769,6,110,Control,Global Multiple Absent,520,0,45,0,E,Global,7 Absent,Incongruent Stimuli without Target
MLF,13,Experiment,817,5,117,Critical,Local Congruent at 2,520,0,45,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
MLF,13,Experiment,842,2,121,Critical,Local Congruent at 6,520,0,46,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
MLF,13,Experiment,857,3,123,Critical,Local Incongruent,520,0,46,0,A,Local,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,862,1,124,Critical,Global Congruent at 2,520,0,46,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
MLF,13,Experiment,874,6,125,Control,Local Multiple Absent,520,0,46,0,G,Local,6 Absent,Incongruent Stimuli with Target
MLF,13,Experiment,935,4,134,Control,Global All Random,520,0,50,0,G,Global,All Random,Incongruent Stimuli with Target
MLF,13,Experiment,936,5,134,Control,Global All Random,520,0,50,0,G,Global,All Random,Random Stimuli
MLF,13,Experiment,937,6,134,Control,Global All Random,520,0,50,0,G,Global,All Random,Congruent Stimuli with Target
MLF,13,Experiment,964,5,138,Control,Local All Random,520,0,51,0,G,Local,All Random,Incongruent Stimuli with Target
MLF,13,Experiment,983,3,141,Control,Global Multiple Absent,520,0,51,0,G,Global,6 Absent,Random Stimuli
MLF,13,Experiment,985,5,141,Control,Global Multiple Absent,520,0,51,0,G,Global,6 Absent,Incongruent Stimuli without Target
MLF,13,Experiment,1032,3,148,Critical,Local Incongruent,520,0,52,0,K,Local,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,1040,4,149,Critical,Local Incongruent,520,0,52,0,U,Local,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,1115,2,160,Critical,Local Congruent at 2,520,0,52,0,U,Local,Congruent at 2,Congruent Stimuli with Target
MLF,13,Experiment,1162,7,166,Critical,Local Congruent at 2,520,0,54,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
MLF,13,Experiment,1164,2,167,Critical,Global Congruent at 6,520,0,54,0,A,Global,Congruent at 6,Incongruent Stimuli with Target
MLF,13,Experiment,1185,2,170,Critical,Local Congruent at 2,520,0,55,0,A,Local,Congruent at 2,Congruent Stimuli with Target
MLF,13,Experiment,1211,7,173,Critical,Local Incongruent,520,0,60,0,K,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,5,5,1,Critical,Local Congruent at 2,520,0,9,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,15,1,3,Critical,Local Congruent at 2,520,0,10,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,36,1,6,Critical,Global Incongruent,520,0,11,0,A,Global,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,48,6,7,Control,Global All Random,520,0,11,0,A,Global,All Random,Incongruent Stimuli without Target
SEF,14,Experiment,75,5,11,Critical,Local Congruent at 2,520,0,11,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,76,6,11,Critical,Local Congruent at 2,520,0,11,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,86,2,13,Control,Global Multiple Incongruent,520,0,12,0,U,Global,Multiple Congruent until P2,Congruent Stimuli with Target
SEF,14,Experiment,89,5,13,Control,Global Multiple Incongruent,520,0,12,0,U,Global,Multiple Congruent until P2,Incongruent Stimuli with Target
SEF,14,Experiment,107,2,16,Control,Global Multiple Incongruent,520,0,12,0,E,Global,Multiple Congruent until P2,Congruent Stimuli with Target
SEF,14,Experiment,121,2,18,Critical,Local Incongruent,520,0,13,0,A,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,123,4,18,Critical,Local Incongruent,520,0,13,0,A,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,130,4,19,Critical,Local Congruent at 6,520,0,13,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,141,1,21,Critical,Local Incongruent,520,0,13,0,U,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,167,6,24,Control,Local Multiple Incongruent,520,0,15,0,U,Local,Multiple Congruent until P2,Incongruent Stimuli with Target
SEF,14,Experiment,176,1,26,Critical,Global Congruent at 6,520,0,16,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,180,5,26,Critical,Global Congruent at 6,520,0,16,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,182,7,26,Critical,Global Congruent at 6,520,0,16,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,197,1,29,Control,Local Multiple Incongruent,520,0,19,0,K,Local,Multiple Congruent until P2,Congruent Stimuli with Target
SEF,14,Experiment,233,2,34,Critical,Global Incongruent,520,0,20,0,K,Global,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,239,1,35,Control,Global Multiple Incongruent,520,0,20,0,K,Global,Multiple Congruent until P6,Congruent Stimuli with Target
SEF,14,Experiment,247,2,36,Critical,Local Incongruent,520,0,20,0,G,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,270,4,39,Control,Global All Random,520,0,24,0,U,Global,All Random,Incongruent Stimuli with Target
SEF,14,Experiment,273,7,39,Control,Global All Random,520,0,24,0,U,Global,All Random,Incongruent Stimuli with Target
SEF,14,Experiment,295,1,43,Control,Local All Random,520,1,26,1,A,Local,All Random,Incongruent Stimuli without Target
SEF,14,Experiment,301,7,43,Control,Local All Random,520,0,26,0,A,Local,All Random,Congruent Stimuli with Target
SEF,14,Experiment,312,4,45,Critical,Local Incongruent,520,0,26,0,E,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,325,3,47,Critical,Local Congruent at 6,520,0,27,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,351,1,51,Control,Local Multiple Absent,520,0,28,0,G,Local,5 Absent,Congruent Stimuli with Target
SEF,14,Experiment,356,6,51,Control,Local Multiple Absent,520,0,28,0,G,Local,5 Absent,Random Stimuli
SEF,14,Experiment,357,7,51,Control,Local Multiple Absent,520,0,28,0,G,Local,5 Absent,Random Stimuli
SEF,14,Experiment,363,6,52,Control,Local All Random,520,1,29,1,E,Local,All Random,Random Stimuli
SEF,14,Experiment,379,1,55,Control,Global Multiple Absent,520,1,30,1,U,Global,6 Absent,Incongruent Stimuli without Target
SEF,14,Experiment,385,7,55,Control,Global Multiple Absent,520,0,31,0,U,Global,6 Absent,Random Stimuli
SEF,14,Experiment,387,2,56,Control,Global All Random,520,0,31,0,E,Global,All Random,Incongruent Stimuli without Target
SEF,14,Experiment,390,5,56,Control,Global All Random,520,0,31,0,E,Global,All Random,Incongruent Stimuli with Target
SEF,14,Experiment,397,5,57,Critical,Global Congruent at 2,520,0,31,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,406,7,58,Critical,Local Congruent at 2,520,0,31,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,424,4,61,Critical,Local Incongruent,520,0,31,0,K,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,427,7,61,Critical,Local Incongruent,520,0,31,0,K,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,439,5,63,Critical,Local Congruent at 2,520,0,31,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,453,5,65,Critical,Local Congruent at 6,520,0,31,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,467,5,67,Critical,Local Congruent at 6,520,1,36,5,G,Local,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,468,6,67,Critical,Local Congruent at 6,520,0,36,0,G,Local,Congruent at 6,Congruent Stimuli with Target
SEF,14,Experiment,469,7,67,Critical,Local Congruent at 6,520,1,37,1,G,Local,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,492,2,71,Critical,Local Incongruent,520,0,37,0,G,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,505,1,73,Critical,Global Incongruent,520,0,37,0,U,Global,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,522,4,75,Critical,Local Incongruent,520,1,41,4,U,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,544,5,78,Critical,Local Congruent at 6,520,1,48,3,A,Local,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,554,1,80,Critical,Local Incongruent,520,0,49,0,A,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,563,3,81,Critical,Global Congruent at 2,520,0,49,0,A,Global,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,648,4,93,Critical,Local Congruent at 6,520,0,53,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,674,2,97,Control,Local Multiple Absent,520,0,55,0,U,Local,1 Absent,Incongruent Stimuli with Target
SEF,14,Experiment,678,6,97,Control,Local Multiple Absent,520,0,55,0,U,Local,1 Absent,Incongruent Stimuli with Target
SEF,14,Experiment,722,1,104,Control,Local All Random,520,1,59,1,U,Local,All Random,Incongruent Stimuli without Target
SEF,14,Experiment,773,3,111,Control,Local Multiple Incongruent,520,0,68,0,E,Local,Multiple Congruent until P2,Incongruent Stimuli with Target
SEF,14,Experiment,881,6,126,Control,Local All Random,520,0,76,0,K,Local,All Random,Congruent Stimuli with Target
SEF,14,Experiment,886,4,127,Critical,Global Congruent at 2,520,0,76,0,A,Global,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,900,4,129,Control,Local Multiple Incongruent,520,0,76,0,A,Local,Multiple Congruent until P6,Congruent Stimuli with Target
SEF,14,Experiment,941,3,135,Control,Global Multiple Absent,520,0,78,0,A,Global,5 Absent,Incongruent Stimuli with Target
SEF,14,Experiment,998,4,143,Control,Local Multiple Absent,520,0,79,0,G,Local,4 Absent,Incongruent Stimuli with Target
SEF,14,Experiment,1001,7,143,Control,Local Multiple Absent,520,0,79,0,G,Local,4 Absent,Random Stimuli
SEF,14,Experiment,1022,7,146,Control,Global Multiple Absent,520,0,83,0,K,Global,5 Absent,Incongruent Stimuli without Target
SEF,14,Experiment,1074,3,154,Critical,Global Congruent at 2,520,1,85,2,K,Global,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,1115,2,160,Critical,Local Congruent at 6,520,0,89,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
DCF,15,Experiment,22,1,4,Critical,Local Congruent at 2,520,0,15,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
DCF,15,Experiment,33,5,5,Control,Local Multiple Absent,520,1,18,3,G,Local,5 Absent,Random Stimuli
DCF,15,Experiment,77,7,11,Control,Global Multiple Absent,520,0,21,0,A,Global,2 Absent,Random Stimuli
DCF,15,Experiment,82,5,12,Control,Local Multiple Absent,520,0,22,0,U,Local,4 Absent,Incongruent Stimuli without Target
DCF,15,Experiment,97,6,14,Control,Global Multiple Absent,520,0,24,0,K,Global,4 Absent,Incongruent Stimuli with Target
DCF,15,Experiment,106,1,16,Critical,Local Congruent at 6,520,1,25,1,U,Local,Congruent at 6,Incongruent Stimuli with Target
DCF,15,Experiment,141,1,21,Control,Global Multiple Absent,520,0,29,0,U,Global,7 Absent,Random Stimuli
DCF,15,Experiment,142,2,21,Control,Global Multiple Absent,520,0,29,0,U,Global,7 Absent,Random Stimuli
DCF,15,Experiment,145,5,21,Control,Global Multiple Absent,520,0,29,0,U,Global,7 Absent,Incongruent Stimuli without Target
DCF,15,Experiment,150,3,22,Control,Local Multiple Incongruent,520,0,29,0,A,Local,Multiple Congruent until P2,Random Stimuli
DCF,15,Experiment,152,5,22,Control,Local Multiple Incongruent,520,1,30,1,A,Local,Multiple Congruent until P2,Incongruent Stimuli with Target
DCF,15,Experiment,156,2,23,Critical,Local Congruent at 6,520,0,31,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
DCF,15,Experiment,168,7,24,Control,Local Multiple Absent,520,0,34,0,K,Local,5 Absent,Random Stimuli
DCF,15,Experiment,174,6,25,Control,Global All Random,520,1,35,1,U,Global,All Random,Incongruent Stimuli without Target
DCF,15,Experiment,184,2,27,Critical,Local Congruent at 6,520,0,36,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
DCF,15,Experiment,185,3,27,Critical,Local Congruent at 6,520,0,36,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
DCF,15,Experiment,190,1,28,Critical,Local Congruent at 2,520,0,36,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
DCF,15,Experiment,192,3,28,Critical,Local Congruent at 2,520,0,36,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
DCF,15,Experiment,193,4,28,Critical,Local Congruent at 2,520,0,36,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
DCF,15,Experiment,199,3,29,Control,Global Multiple Absent,520,1,37,1,E,Global,4 Absent,Incongruent Stimuli with Target
DCF,15,Experiment,201,5,29,Control,Global Multiple Absent,520,1,38,1,E,Global,4 Absent,Random Stimuli
DCF,15,Experiment,219,2,32,Critical,Local Incongruent,520,0,39,0,G,Local,Incongruent,Incongruent Stimuli with Target
DCF,15,Experiment,241,3,35,Control,Local All Random,520,0,39,0,A,Local,All Random,Random Stimuli
DCF,15,Experiment,252,7,36,Control,Local All Random,520,0,39,0,E,Local,All Random,Incongruent Stimuli with Target
DCF,15,Experiment,261,2,38,Control,Global All Random,520,0,39,0,G,Global,All Random,Random Stimuli
DCF,15,Experiment,291,4,42,Critical,Global Congruent at 2,520,0,42,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
DCF,15,Experiment,301,7,43,Control,Local All Random,520,0,42,0,K,Local,All Random,Random Stimuli
DCF,15,Experiment,314,6,45,Control,Local All Random,520,0,42,0,U,Local,All Random,Random Stimuli
DCF,15,Experiment,315,7,45,Control,Local All Random,520,0,42,0,U,Local,All Random,Incongruent Stimuli with Target
DCF,15,Experiment,320,5,46,Critical,Local Incongruent,520,0,42,0,E,Local,Incongruent,Incongruent Stimuli with Target
DCF,15,Experiment,337,1,49,Control,Local Multiple Incongruent,520,0,42,0,G,Local,Multiple Congruent until P6,Congruent Stimuli with Target
DCF,15,Experiment,386,1,56,Control,Local All Random,520,1,44,1,G,Local,All Random,Incongruent Stimuli without Target
DCF,15,Experiment,388,3,56,Control,Local All Random,520,1,45,1,G,Local,All Random,Incongruent Stimuli with Target
DCF,15,Experiment,391,6,56,Control,Local All Random,520,0,45,0,G,Local,All Random,Incongruent Stimuli without Target
DCF,15,Experiment,392,7,56,Control,Local All Random,520,0,45,0,G,Local,All Random,Random Stimuli
DCF,15,Experiment,456,1,66,Critical,Local Incongruent,520,0,46,0,E,Local,Incongruent,Incongruent Stimuli with Target
DCF,15,Experiment,491,1,71,Critical,Local Congruent at 2,520,0,46,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
DCF,15,Experiment,508,4,73,Critical,Local Congruent at 2,520,0,46,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
DCF,15,Experiment,512,1,74,Critical,Global Incongruent,520,0,46,0,G,Global,Incongruent,Incongruent Stimuli with Target
DCF,15,Experiment,526,1,76,Critical,Local Congruent at 6,520,0,46,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
DCF,15,Experiment,625,2,90,Critical,Local Incongruent,520,0,46,0,K,Local,Incongruent,Incongruent Stimuli with Target
DCF,15,Experiment,634,4,91,Control,Global All Random,520,0,46,0,K,Global,All Random,Incongruent Stimuli without Target
DCF,15,Experiment,661,3,95,Critical,Local Congruent at 2,520,1,52,1,A,Local,Congruent at 2,Incongruent Stimuli with Target
DCF,15,Experiment,688,2,99,Control,Local Multiple Absent,520,1,54,1,E,Local,6 Absent,Incongruent Stimuli without Target
DCF,15,Experiment,715,1,103,Control,Global Multiple Absent,520,0,57,0,K,Global,6 Absent,Random Stimuli
DCF,15,Experiment,719,5,103,Control,Global Multiple Absent,520,0,57,0,K,Global,6 Absent,Random Stimuli
DCF,15,Experiment,765,2,110,Control,Local Multiple Absent,520,0,60,0,U,Local,6 Absent,Incongruent Stimuli without Target
DCF,15,Experiment,792,1,114,Critical,Local Congruent at 6,520,0,62,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
DCF,15,Experiment,803,5,115,Control,Local All Random,520,0,62,0,A,Local,All Random,Incongruent Stimuli with Target
DCF,15,Experiment,833,7,119,Critical,Local Congruent at 2,520,0,63,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
DCF,15,Experiment,862,1,124,Critical,Local Congruent at 2,520,0,63,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
DCF,15,Experiment,874,6,125,Control,Local All Random,520,0,64,0,G,Local,All Random,Incongruent Stimuli with Target
DCF,15,Experiment,970,4,139,Control,Global Multiple Absent,520,1,67,1,A,Global,5 Absent,Random Stimuli
DCF,15,Experiment,974,1,140,Control,Global Multiple Incongruent,520,0,67,0,A,Global,Multiple Congruent until P6,Congruent Stimuli with Target
DCF,15,Experiment,981,1,141,Critical,Local Congruent at 6,520,0,68,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
DCF,15,Experiment,1015,7,145,Control,Global All Random,520,0,72,0,G,Global,All Random,Congruent Stimuli with Target
