F/L/Sex,ID,TrialType,Trial#,RunPosition#,Run#,ConditionType,Condition,RT,Error,TotalError,RepeatedError,Target,Globality,RunType,StimuliType
RFM,23,Experiment,383,5,55,Critical,Local Incongruent,439,0,38,0,K,Local,Incongruent,Incongruent Stimuli with Target
RFM,23,Experiment,432,5,62,Critical,Local Incongruent,439,0,38,0,G,Local,Incongruent,Incongruent Stimuli with Target
RFM,23,Experiment,996,2,143,Critical,Local Congruent at 6,439,0,65,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
RFM,23,Experiment,1086,1,156,Critical,Local Incongruent,439,0,66,0,E,Local,Incongruent,Incongruent Stimuli with Target
SBF,1,Experiment,1035,6,148,Critical,Local Congruent at 2,440,0,48,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
FTM,2,Experiment,711,4,102,Critical,Global Congruent at 6,440,0,61,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
HWF,4,Experiment,189,7,27,Critical,Local Incongruent,440,0,10,0,A,Local,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,311,3,45,Critical,Local Incongruent,440,0,15,0,G,Local,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,1047,4,150,Critical,Global Congruent at 2,440,0,26,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
DSM,6,Experiment,266,7,38,Critical,Local Incongruent,440,0,27,0,G,Local,Incongruent,Incongruent Stimuli with Target
DSM,6,Experiment,489,6,70,Critical,Local Congruent at 6,440,0,34,0,A,Local,Congruent at 6,Congruent Stimuli with Target
DSM,6,Experiment,628,5,90,Critical,Global Incongruent,440,0,36,0,A,Global,Incongruent,Incongruent Stimuli with Target
DSM,6,Experiment,641,4,92,Critical,Local Congruent at 2,440,0,42,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
KLF,7,Experiment,424,4,61,Critical,Local Congruent at 6,440,0,32,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
KLF,7,Experiment,597,2,86,Critical,Global Incongruent,440,0,34,0,K,Global,Incongruent,Incongruent Stimuli with Target
LDF,8,Experiment,159,5,23,Critical,Local Congruent at 2,440,0,14,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
LDF,8,Experiment,868,7,124,Critical,Global Congruent at 6,440,0,45,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
FCM,9,Experiment,347,4,50,Critical,Global Incongruent,440,0,28,0,G,Global,Incongruent,Incongruent Stimuli with Target
JMJF,11,Experiment,89,5,13,Critical,Local Congruent at 2,440,0,7,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
JMJF,11,Experiment,170,2,25,Critical,Global Congruent at 6,440,0,11,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
JMJF,11,Experiment,414,1,60,Critical,Global Incongruent,440,0,22,0,A,Global,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,198,2,29,Critical,Global Incongruent,440,0,21,0,A,Global,Incongruent,Incongruent Stimuli with Target
LOF,16,Experiment,137,4,20,Critical,Local Incongruent,440,0,13,0,K,Local,Incongruent,Incongruent Stimuli with Target
SSF,18,Experiment,511,7,73,Critical,Local Congruent at 2,440,0,29,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
DFF,19,Experiment,1251,5,179,Critical,Global Congruent at 6,440,0,60,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
JAF,20,Experiment,64,1,10,Critical,Global Congruent at 2,440,0,31,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
JAF,20,Experiment,282,2,41,Critical,Global Congruent at 2,440,0,45,0,A,Global,Congruent at 2,Congruent Stimuli with Target
JAF,20,Experiment,422,2,61,Critical,Local Congruent at 6,440,0,46,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
JAF,20,Experiment,887,5,127,Critical,Local Congruent at 2,440,0,57,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,265,6,38,Critical,Local Incongruent,440,0,19,0,A,Local,Incongruent,Incongruent Stimuli with Target
RFM,23,Experiment,771,1,111,Critical,Local Congruent at 2,440,0,48,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
HWF,4,Experiment,192,3,28,Critical,Local Congruent at 2,441,0,10,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
HWF,4,Experiment,989,2,142,Critical,Global Congruent at 2,441,0,26,0,K,Global,Congruent at 2,Congruent Stimuli with Target
HWF,4,Experiment,1224,6,175,Critical,Local Incongruent,441,0,30,0,U,Local,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,462,7,66,Critical,Local Congruent at 2,441,0,15,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
HBF,5,Experiment,465,3,67,Critical,Local Congruent at 6,441,0,15,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
DSM,6,Experiment,272,6,39,Critical,Global Incongruent,441,0,27,0,E,Global,Incongruent,Incongruent Stimuli with Target
DSM,6,Experiment,456,1,66,Critical,Global Congruent at 6,441,0,34,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
DSM,6,Experiment,567,7,81,Critical,Local Congruent at 2,441,0,35,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
DSM,6,Experiment,963,4,138,Critical,Local Incongruent,441,0,133,0,G,Local,Incongruent,Incongruent Stimuli with Target
KLF,7,Experiment,315,7,45,Critical,Local Congruent at 2,441,0,31,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
FCM,9,Experiment,1213,2,174,Critical,Global Congruent at 2,441,0,55,0,G,Global,Congruent at 2,Congruent Stimuli with Target
JMF,10,Experiment,606,4,87,Critical,Global Incongruent,441,0,38,0,K,Global,Incongruent,Incongruent Stimuli with Target
VSF,12,Experiment,834,1,120,Critical,Global Incongruent,441,0,83,0,A,Global,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,456,1,66,Critical,Local Congruent at 2,441,0,40,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
MLF,13,Experiment,785,1,113,Critical,Global Congruent at 6,441,0,45,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,421,1,61,Critical,Local Incongruent,441,0,31,0,K,Local,Incongruent,Incongruent Stimuli with Target
LOF,16,Experiment,336,7,48,Critical,Local Congruent at 2,441,0,24,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
DMF,17,Experiment,505,1,73,Critical,Local Congruent at 6,441,0,53,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
SSF,18,Experiment,323,1,47,Critical,Global Incongruent,441,0,26,0,A,Global,Incongruent,Incongruent Stimuli with Target
SSF,18,Experiment,360,3,52,Critical,Local Congruent at 2,441,0,29,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
DFF,19,Experiment,483,7,69,Critical,Global Incongruent,441,0,30,0,G,Global,Incongruent,Incongruent Stimuli with Target
DFF,19,Experiment,526,1,76,Critical,Local Congruent at 6,441,0,32,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
JAF,20,Experiment,30,2,5,Critical,Global Incongruent,441,0,30,0,G,Global,Incongruent,Incongruent Stimuli with Target
JAF,20,Experiment,334,5,48,Critical,Local Congruent at 6,441,0,45,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
JAF,20,Experiment,721,7,103,Critical,Local Incongruent,441,0,51,0,A,Local,Incongruent,Incongruent Stimuli with Target
JAF,20,Experiment,789,5,113,Critical,Local Incongruent,441,0,54,0,G,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,170,2,25,Critical,Local Congruent at 2,441,0,37,0,U,Local,Congruent at 2,Congruent Stimuli with Target
RFM,23,Experiment,671,6,96,Critical,Global Congruent at 6,441,0,44,0,K,Global,Congruent at 6,Congruent Stimuli with Target
SBF,1,Experiment,771,1,111,Critical,Local Incongruent,442,0,37,0,K,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,1098,6,157,Critical,Global Incongruent,442,0,206,0,A,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,94,3,14,Critical,Local Incongruent,442,0,8,0,U,Local,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,317,2,46,Critical,Local Congruent at 2,442,0,15,0,A,Local,Congruent at 2,Congruent Stimuli with Target
HWF,4,Experiment,453,5,65,Critical,Global Incongruent,442,0,16,0,E,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,324,2,47,Critical,Global Incongruent,442,0,15,0,G,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,493,3,71,Critical,Global Incongruent,442,0,15,0,A,Global,Incongruent,Incongruent Stimuli with Target
DSM,6,Experiment,308,7,44,Critical,Local Congruent at 2,442,0,27,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
DSM,6,Experiment,387,2,56,Critical,Local Congruent at 2,442,0,29,0,G,Local,Congruent at 2,Congruent Stimuli with Target
DSM,6,Experiment,565,5,81,Critical,Local Congruent at 2,442,0,35,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
DSM,6,Experiment,611,2,88,Critical,Global Incongruent,442,0,36,0,K,Global,Incongruent,Incongruent Stimuli with Target
DSM,6,Experiment,625,2,90,Critical,Global Incongruent,442,0,36,0,A,Global,Incongruent,Incongruent Stimuli with Target
DSM,6,Experiment,1121,1,161,Critical,Local Congruent at 6,442,0,204,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
KLF,7,Experiment,435,1,63,Critical,Global Incongruent,442,0,32,0,E,Global,Incongruent,Incongruent Stimuli with Target
KLF,7,Experiment,705,5,101,Critical,Local Congruent at 2,442,0,39,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
LDF,8,Experiment,273,7,39,Critical,Local Congruent at 2,442,0,23,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
FCM,9,Experiment,360,3,52,Critical,Local Congruent at 2,442,0,28,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
FCM,9,Experiment,776,6,111,Critical,Local Incongruent,442,0,38,0,A,Local,Incongruent,Incongruent Stimuli with Target
FCM,9,Experiment,969,3,139,Critical,Global Congruent at 6,442,0,46,0,U,Global,Congruent at 6,Incongruent Stimuli with Target
JMF,10,Experiment,471,2,68,Critical,Local Incongruent,442,0,38,0,K,Local,Incongruent,Incongruent Stimuli with Target
LOF,16,Experiment,365,1,53,Critical,Local Incongruent,442,0,26,0,U,Local,Incongruent,Incongruent Stimuli with Target
LOF,16,Experiment,641,4,92,Critical,Local Congruent at 6,442,0,34,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
DMF,17,Experiment,126,7,18,Critical,Global Congruent at 6,442,0,27,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
DMF,17,Experiment,152,5,22,Critical,Local Incongruent,442,0,32,0,K,Local,Incongruent,Incongruent Stimuli with Target
DMF,17,Experiment,163,2,24,Critical,Local Incongruent,442,0,33,0,G,Local,Incongruent,Incongruent Stimuli with Target
DMF,17,Experiment,542,3,78,Critical,Local Incongruent,442,0,54,0,G,Local,Incongruent,Incongruent Stimuli with Target
DMF,17,Experiment,614,5,88,Critical,Local Incongruent,442,0,54,0,K,Local,Incongruent,Incongruent Stimuli with Target
DMF,17,Experiment,621,5,89,Critical,Local Congruent at 2,442,0,54,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
DMF,17,Experiment,858,4,123,Critical,Local Congruent at 2,442,0,71,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
DMF,17,Experiment,1113,7,159,Critical,Local Congruent at 6,442,0,85,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
SSF,18,Experiment,758,2,109,Critical,Local Incongruent,442,0,31,0,U,Local,Incongruent,Incongruent Stimuli with Target
DFF,19,Experiment,1113,7,159,Critical,Global Congruent at 6,442,0,56,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
DFF,19,Experiment,1180,4,169,Critical,Global Incongruent,442,0,59,0,E,Global,Incongruent,Incongruent Stimuli with Target
JAF,20,Experiment,233,2,34,Critical,Local Congruent at 2,442,0,43,0,U,Local,Congruent at 2,Congruent Stimuli with Target
JAF,20,Experiment,776,6,111,Critical,Local Incongruent,442,0,52,0,K,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,94,3,14,Critical,Global Congruent at 6,442,0,8,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
RFM,23,Experiment,283,3,41,Critical,Local Incongruent,442,0,32,0,A,Local,Incongruent,Incongruent Stimuli with Target
RFM,23,Experiment,456,1,66,Critical,Local Congruent at 2,442,0,39,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
HWF,4,Experiment,219,2,32,Critical,Global Incongruent,443,0,11,0,U,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,451,3,65,Critical,Global Incongruent,443,0,15,0,U,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,982,2,141,Critical,Local Congruent at 2,443,0,30,0,A,Local,Congruent at 2,Congruent Stimuli with Target
DSM,6,Experiment,15,1,3,Critical,Global Congruent at 6,443,0,20,0,U,Global,Congruent at 6,Incongruent Stimuli with Target
DSM,6,Experiment,105,7,15,Critical,Local Congruent at 2,443,0,22,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
DSM,6,Experiment,116,4,17,Critical,Local Congruent at 6,443,0,22,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
DSM,6,Experiment,516,5,74,Critical,Global Incongruent,443,0,35,0,U,Global,Incongruent,Incongruent Stimuli with Target
DSM,6,Experiment,652,1,94,Critical,Local Congruent at 2,443,0,42,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
DSM,6,Experiment,886,4,127,Critical,Local Incongruent,443,0,110,0,E,Local,Incongruent,Incongruent Stimuli with Target
DSM,6,Experiment,1054,4,151,Critical,Global Congruent at 2,443,0,181,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
JMJF,11,Experiment,271,5,39,Critical,Global Incongruent,443,0,15,0,E,Global,Incongruent,Incongruent Stimuli with Target
JMJF,11,Experiment,449,1,65,Critical,Local Congruent at 2,443,0,23,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
VSF,12,Experiment,407,1,59,Critical,Local Congruent at 2,443,0,46,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
VSF,12,Experiment,610,1,88,Critical,Local Congruent at 2,443,0,52,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,158,4,23,Critical,Local Congruent at 6,443,0,14,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,413,7,59,Critical,Global Congruent at 2,443,0,31,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
LOF,16,Experiment,49,7,7,Critical,Global Incongruent,443,0,8,0,G,Global,Incongruent,Incongruent Stimuli with Target
LOF,16,Experiment,210,7,30,Critical,Local Congruent at 6,443,0,17,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
DMF,17,Experiment,771,1,111,Critical,Local Incongruent,443,0,68,0,E,Local,Incongruent,Incongruent Stimuli with Target
DFF,19,Experiment,276,3,40,Critical,Global Incongruent,443,0,29,0,K,Global,Incongruent,Incongruent Stimuli with Target
DFF,19,Experiment,374,3,54,Critical,Local Congruent at 6,443,0,30,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
JAF,20,Experiment,106,1,16,Critical,Global Congruent at 2,443,0,33,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
JAF,20,Experiment,382,4,55,Critical,Local Incongruent,443,0,45,0,A,Local,Incongruent,Incongruent Stimuli with Target
JAF,20,Experiment,880,5,126,Critical,Local Congruent at 2,443,0,57,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,203,7,29,Critical,Local Incongruent,443,0,14,0,U,Local,Incongruent,Incongruent Stimuli with Target
RFM,23,Experiment,104,6,15,Critical,Local Congruent at 6,443,0,25,0,E,Local,Congruent at 6,Congruent Stimuli with Target
RFM,23,Experiment,808,3,116,Critical,Global Congruent at 6,443,0,49,0,A,Global,Congruent at 6,Incongruent Stimuli with Target
RFM,23,Experiment,1136,2,163,Critical,Global Incongruent,443,0,66,0,E,Global,Incongruent,Incongruent Stimuli with Target
FTM,2,Experiment,147,7,21,Critical,Local Congruent at 6,444,0,28,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,1095,3,157,Critical,Global Incongruent,444,0,206,0,A,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,42,7,6,Critical,Global Incongruent,444,0,8,0,E,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,499,2,72,Critical,Local Congruent at 2,444,0,16,0,G,Local,Congruent at 2,Congruent Stimuli with Target
HWF,4,Experiment,1242,3,178,Critical,Local Congruent at 6,444,0,30,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,416,3,60,Critical,Local Congruent at 6,444,0,15,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
DSM,6,Experiment,131,5,19,Critical,Local Congruent at 6,444,0,22,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
DSM,6,Experiment,595,7,85,Critical,Local Congruent at 6,444,0,36,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
KLF,7,Experiment,1048,5,150,Critical,Global Incongruent,444,0,67,0,K,Global,Incongruent,Incongruent Stimuli with Target
KLF,7,Experiment,1172,3,168,Critical,Local Congruent at 6,444,0,67,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
FCM,9,Experiment,896,7,128,Critical,Local Incongruent,444,0,41,0,K,Local,Incongruent,Incongruent Stimuli with Target
FCM,9,Experiment,1101,2,158,Critical,Local Congruent at 2,444,0,52,0,A,Local,Congruent at 2,Congruent Stimuli with Target
JMJF,11,Experiment,96,5,14,Critical,Local Incongruent,444,0,7,0,G,Local,Incongruent,Incongruent Stimuli with Target
VSF,12,Experiment,30,2,5,Critical,Global Congruent at 6,444,0,23,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
VSF,12,Experiment,624,1,90,Critical,Local Congruent at 6,444,0,53,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
MLF,13,Experiment,354,4,51,Critical,Global Congruent at 6,444,0,31,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
MLF,13,Experiment,1097,5,157,Critical,Local Congruent at 6,444,0,52,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
MLF,13,Experiment,1135,1,163,Critical,Local Congruent at 2,444,0,52,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,210,7,30,Critical,Global Incongruent,444,0,20,0,E,Global,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,426,6,61,Critical,Local Incongruent,444,0,31,0,K,Local,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,481,5,69,Critical,Local Congruent at 6,444,0,37,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
DCF,15,Experiment,275,2,40,Critical,Global Incongruent,444,0,41,0,K,Global,Incongruent,Incongruent Stimuli with Target
DCF,15,Experiment,321,6,46,Critical,Local Incongruent,444,0,42,0,E,Local,Incongruent,Incongruent Stimuli with Target
DCF,15,Experiment,1190,7,170,Critical,Global Incongruent,444,0,85,0,U,Global,Incongruent,Incongruent Stimuli with Target
LOF,16,Experiment,151,4,22,Critical,Global Incongruent,444,0,14,0,A,Global,Incongruent,Incongruent Stimuli with Target
SSF,18,Experiment,372,1,54,Critical,Global Incongruent,444,0,29,0,E,Global,Incongruent,Incongruent Stimuli with Target
DFF,19,Experiment,439,5,63,Critical,Local Incongruent,444,0,30,0,A,Local,Incongruent,Incongruent Stimuli with Target
DFF,19,Experiment,692,6,99,Critical,Local Incongruent,444,0,38,0,U,Local,Incongruent,Incongruent Stimuli with Target
JAF,20,Experiment,24,3,4,Critical,Local Congruent at 2,444,0,29,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
JAF,20,Experiment,791,7,113,Critical,Local Incongruent,444,0,54,0,G,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,308,7,44,Critical,Local Congruent at 6,444,0,20,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
RFM,23,Experiment,270,4,39,Critical,Global Incongruent,444,0,32,0,K,Global,Incongruent,Incongruent Stimuli with Target
